2023-09-24 20:00:00,2
2023-09-24 20:10:00,1
2023-09-24 21:25:00,1
2023-09-24 22:00:00,1
2023-09-24 22:40:00,1
2023-09-25 00:45:00,1
2023-09-25 03:50:00,2
2023-09-25 04:55:00,1
2023-09-25 05:45:00,1
2023-09-25 07:10:00,1
2023-09-25 07:30:00,1
2023-09-25 08:20:00,1
2023-09-25 08:25:00,2
2023-09-25 08:50:00,1
2023-09-25 08:55:00,1
2023-09-25 09:00:00,1
2023-09-25 09:20:00,1
2023-09-25 09:25:00,1
2023-09-25 10:10:00,1
2023-09-25 10:20:00,3
2023-09-25 10:25:00,1
2023-09-25 10:30:00,2
2023-09-25 10:35:00,2
2023-09-25 10:45:00,1
2023-09-25 10:50:00,1
2023-09-25 10:55:00,1
2023-09-25 11:00:00,2
2023-09-25 11:10:00,1
2023-09-25 11:15:00,3
2023-09-25 11:25:00,1
2023-09-25 11:40:00,1
2023-09-25 11:45:00,1
2023-09-25 11:50:00,1
2023-09-25 11:55:00,1
2023-09-25 12:00:00,1
2023-09-25 12:05:00,1
2023-09-25 12:10:00,3
2023-09-25 12:15:00,1
2023-09-25 12:25:00,1
2023-09-25 12:30:00,1
2023-09-25 12:40:00,1
2023-09-25 12:50:00,1
2023-09-25 12:55:00,1
2023-09-25 13:00:00,1
2023-09-25 13:10:00,3
2023-09-25 13:15:00,1
2023-09-25 13:20:00,1
2023-09-25 13:25:00,6
2023-09-25 13:30:00,1
2023-09-25 13:35:00,1
2023-09-25 13:40:00,1
2023-09-25 13:45:00,6
2023-09-25 13:55:00,1
2023-09-25 14:10:00,1
2023-09-25 14:15:00,1
2023-09-25 14:20:00,7
2023-09-25 14:25:00,8
2023-09-25 14:30:00,4
2023-09-25 14:35:00,3
2023-09-25 14:55:00,2
2023-09-25 15:00:00,1
2023-09-25 15:10:00,2
2023-09-25 15:15:00,1
2023-09-25 15:20:00,2
2023-09-25 15:25:00,1
2023-09-25 15:30:00,1
2023-09-25 15:45:00,4
2023-09-25 15:50:00,2
2023-09-25 15:55:00,4
2023-09-25 16:00:00,1
2023-09-25 16:05:00,1
2023-09-25 16:10:00,3
2023-09-25 16:15:00,2
2023-09-25 16:20:00,2
2023-09-25 16:30:00,1
2023-09-25 16:40:00,4
2023-09-25 16:45:00,2
2023-09-25 16:50:00,1
2023-09-25 17:00:00,1
2023-09-25 17:05:00,2
2023-09-25 17:10:00,2
2023-09-25 17:25:00,1
2023-09-25 17:35:00,1
2023-09-25 17:45:00,1
2023-09-25 17:50:00,4
2023-09-25 17:55:00,1
2023-09-25 18:00:00,2
2023-09-25 18:05:00,2
2023-09-25 18:10:00,1
2023-09-25 18:50:00,1
2023-09-25 19:10:00,1
2023-09-25 19:50:00,1
2023-09-25 19:55:00,1
2023-09-25 20:00:00,1
2023-09-25 20:25:00,1
2023-09-25 20:30:00,1
2023-09-25 21:05:00,1
2023-09-25 21:45:00,1
2023-09-26 03:10:00,1
2023-09-26 04:10:00,1
2023-09-26 04:30:00,1
2023-09-26 04:35:00,1
2023-09-26 04:40:00,2
2023-09-26 05:25:00,2
2023-09-26 07:20:00,1
2023-09-26 07:30:00,1
2023-09-26 07:35:00,2
2023-09-26 09:05:00,1
2023-09-26 09:20:00,1
2023-09-26 09:30:00,1
2023-09-26 09:35:00,1
2023-09-26 09:40:00,1
2023-09-26 09:50:00,1
2023-09-26 09:55:00,1
2023-09-26 10:05:00,5
2023-09-26 10:15:00,1
2023-09-26 10:25:00,1
2023-09-26 10:30:00,1
2023-09-26 10:35:00,2
2023-09-26 10:40:00,3
2023-09-26 11:10:00,1
2023-09-26 11:20:00,1
2023-09-26 11:35:00,3
2023-09-26 12:15:00,1
2023-09-26 12:25:00,1
2023-09-26 12:30:00,1
2023-09-26 12:35:00,1
2023-09-26 12:40:00,2
2023-09-26 12:50:00,1
2023-09-26 12:55:00,1
2023-09-26 13:10:00,2
2023-09-26 13:25:00,2
2023-09-26 13:30:00,1
2023-09-26 13:35:00,1
2023-09-26 13:50:00,1
2023-09-26 14:00:00,2
2023-09-26 14:05:00,1
2023-09-26 14:15:00,1
2023-09-26 14:20:00,2
2023-09-26 14:25:00,2
2023-09-26 14:30:00,1
2023-09-26 14:35:00,1
2023-09-26 14:40:00,1
2023-09-26 14:45:00,1
2023-09-26 14:55:00,1
2023-09-26 14:55:00,1
2023-09-26 15:10:00,1
2023-09-26 15:15:00,1
2023-09-26 15:20:00,2
2023-09-26 15:25:00,1
2023-09-26 15:30:00,2
2023-09-26 15:35:00,2
2023-09-26 15:45:00,1
2023-09-26 15:50:00,2
2023-09-26 16:00:00,1
2023-09-26 16:10:00,1
2023-09-26 16:15:00,2
2023-09-26 16:25:00,1
2023-09-26 16:40:00,1
2023-09-26 16:45:00,2
2023-09-26 16:50:00,1
2023-09-26 16:55:00,1
2023-09-26 17:05:00,1
2023-09-26 17:15:00,4
2023-09-26 17:20:00,4
2023-09-26 17:50:00,1
2023-09-26 18:05:00,1
2023-09-26 18:15:00,1
2023-09-26 18:20:00,3
2023-09-26 18:30:00,2
2023-09-26 19:05:00,1
2023-09-26 19:25:00,1
2023-09-26 19:30:00,1
2023-09-26 19:45:00,1
2023-09-26 20:00:00,1
2023-09-26 20:30:00,1
2023-09-26 20:35:00,1
2023-09-26 20:45:00,1
2023-09-26 21:00:00,2
2023-09-26 22:35:00,1
2023-09-27 01:50:00,1
2023-09-27 04:05:00,1
2023-09-27 04:40:00,1
2023-09-27 04:45:00,1
2023-09-27 04:50:00,1
2023-09-27 05:20:00,1
2023-09-27 05:40:00,2
2023-09-27 05:45:00,2
2023-09-27 06:20:00,4
2023-09-27 07:10:00,2
2023-09-27 07:40:00,1
2023-09-27 07:50:00,1
2023-09-27 08:20:00,1
2023-09-27 08:25:00,3
2023-09-27 08:45:00,1
2023-09-27 09:30:00,1
2023-09-27 09:35:00,1
2023-09-27 09:40:00,5
2023-09-27 10:05:00,1
2023-09-27 10:10:00,2
2023-09-27 10:15:00,1
2023-09-27 10:25:00,2
2023-09-27 10:30:00,1
2023-09-27 10:45:00,3
2023-09-27 10:50:00,1
2023-09-27 10:55:00,1
2023-09-27 11:10:00,3
2023-09-27 11:20:00,4
2023-09-27 11:25:00,2
2023-09-27 11:30:00,1
2023-09-27 11:45:00,1
2023-09-27 11:50:00,1
2023-09-27 11:55:00,1
2023-09-27 11:55:00,1
2023-09-27 12:00:00,1
2023-09-27 12:05:00,1
2023-09-27 12:35:00,4
2023-09-27 12:45:00,3
2023-09-27 12:50:00,3
2023-09-27 13:00:00,1
2023-09-27 13:05:00,1
2023-09-27 13:10:00,1
2023-09-27 13:15:00,1
2023-09-27 13:20:00,1
2023-09-27 13:25:00,2
2023-09-27 13:30:00,2
2023-09-27 13:40:00,1
2023-09-27 13:45:00,3
2023-09-27 13:50:00,1
2023-09-27 13:55:00,2
2023-09-27 14:05:00,1
2023-09-27 14:10:00,1
2023-09-27 14:25:00,1
2023-09-27 14:30:00,1
2023-09-27 14:35:00,4
2023-09-27 14:40:00,1
2023-09-27 14:45:00,3
2023-09-27 14:55:00,2
2023-09-27 15:05:00,4
2023-09-27 15:10:00,1
2023-09-27 15:20:00,1
2023-09-27 15:25:00,1
2023-09-27 15:30:00,5
2023-09-27 15:40:00,4
2023-09-27 15:45:00,1
2023-09-27 15:50:00,4
2023-09-27 16:00:00,1
2023-09-27 16:10:00,1
2023-09-27 16:15:00,2
2023-09-27 16:25:00,2
2023-09-27 16:30:00,5
2023-09-27 16:35:00,1
2023-09-27 16:50:00,1
2023-09-27 16:55:00,1
2023-09-27 16:55:00,2
2023-09-27 17:00:00,3
2023-09-27 17:10:00,3
2023-09-27 17:20:00,3
2023-09-27 17:35:00,1
2023-09-27 17:40:00,3
2023-09-27 17:55:00,2
2023-09-27 18:00:00,1
2023-09-27 18:15:00,1
2023-09-27 18:30:00,1
2023-09-27 18:35:00,1
2023-09-27 18:55:00,1
2023-09-27 19:05:00,3
2023-09-27 19:35:00,2
2023-09-27 19:40:00,1
2023-09-27 19:55:00,1
2023-09-27 20:00:00,1
2023-09-27 20:15:00,1
2023-09-27 21:00:00,1
2023-09-27 21:05:00,1
2023-09-27 21:35:00,1
2023-09-28 02:25:00,1
2023-09-28 03:35:00,1
2023-09-28 04:20:00,1
2023-09-28 05:30:00,1
2023-09-28 05:35:00,1
2023-09-28 05:40:00,1
2023-09-28 05:45:00,1
2023-09-28 05:50:00,3
2023-09-28 06:45:00,1
2023-09-28 08:20:00,1
2023-09-28 08:30:00,1
2023-09-28 08:50:00,2
2023-09-28 08:55:00,1
2023-09-28 09:00:00,2
2023-09-28 09:05:00,1
2023-09-28 09:15:00,1
2023-09-28 09:30:00,1
2023-09-28 10:05:00,2
2023-09-28 10:15:00,5
2023-09-28 10:20:00,2
2023-09-28 10:25:00,3
2023-09-28 10:30:00,1
2023-09-28 10:35:00,2
2023-09-28 10:40:00,2
2023-09-28 10:45:00,2
2023-09-28 10:55:00,1
2023-09-28 10:55:00,1
2023-09-28 11:00:00,3
2023-09-28 11:05:00,2
2023-09-28 11:10:00,2
2023-09-28 11:15:00,1
2023-09-28 11:25:00,1
2023-09-28 11:30:00,1
2023-09-28 11:35:00,5
2023-09-28 11:40:00,5
2023-09-28 11:50:00,3
2023-09-28 11:55:00,1
2023-09-28 12:00:00,2
2023-09-28 12:05:00,1
2023-09-28 12:15:00,3
2023-09-28 12:20:00,1
2023-09-28 12:25:00,3
2023-09-28 12:30:00,2
2023-09-28 12:35:00,4
2023-09-28 12:40:00,2
2023-09-28 12:45:00,1
2023-09-28 12:50:00,2
2023-09-28 12:55:00,1
2023-09-28 13:05:00,2
2023-09-28 13:10:00,1
2023-09-28 13:20:00,1
2023-09-28 13:25:00,2
2023-09-28 13:35:00,2
2023-09-28 13:40:00,4
2023-09-28 13:50:00,6
2023-09-28 13:55:00,1
2023-09-28 13:55:00,1
2023-09-28 14:05:00,5
2023-09-28 14:10:00,2
2023-09-28 14:15:00,3
2023-09-28 14:20:00,3
2023-09-28 14:25:00,1
2023-09-28 14:30:00,1
2023-09-28 14:40:00,1
2023-09-28 14:45:00,3
2023-09-28 14:50:00,4
2023-09-28 14:55:00,2
2023-09-28 15:00:00,1
2023-09-28 15:10:00,1
2023-09-28 15:15:00,4
2023-09-28 15:20:00,3
2023-09-28 15:30:00,2
2023-09-28 15:35:00,1
2023-09-28 15:40:00,1
2023-09-28 15:50:00,2
2023-09-28 15:55:00,1
2023-09-28 16:05:00,2
2023-09-28 16:10:00,3
2023-09-28 16:15:00,2
2023-09-28 16:30:00,1
2023-09-28 16:40:00,3
2023-09-28 16:50:00,2
2023-09-28 17:05:00,1
2023-09-28 17:10:00,4
2023-09-28 17:15:00,1
2023-09-28 17:25:00,1
2023-09-28 17:35:00,1
2023-09-28 17:40:00,2
2023-09-28 17:45:00,1
2023-09-28 17:50:00,3
2023-09-28 18:05:00,2
2023-09-28 18:10:00,2
2023-09-28 18:15:00,1
2023-09-28 18:50:00,1
2023-09-28 18:55:00,2
2023-09-28 19:10:00,1
2023-09-28 19:30:00,1
2023-09-28 19:55:00,1
2023-09-28 20:05:00,2
2023-09-28 20:20:00,2
2023-09-28 20:25:00,1
2023-09-28 21:05:00,1
2023-09-28 22:15:00,1
2023-09-28 22:35:00,1
2023-09-29 03:50:00,1
2023-09-29 04:00:00,1
2023-09-29 05:25:00,1
2023-09-29 05:35:00,1
2023-09-29 05:45:00,1
2023-09-29 05:50:00,1
2023-09-29 07:05:00,1
2023-09-29 07:10:00,1
2023-09-29 07:45:00,1
2023-09-29 09:45:00,1
2023-09-29 09:50:00,1
2023-09-29 09:55:00,1
2023-09-29 10:00:00,1
2023-09-29 10:05:00,2
2023-09-29 10:10:00,3
2023-09-29 10:15:00,4
2023-09-29 10:25:00,1
2023-09-29 10:30:00,2
2023-09-29 10:35:00,1
2023-09-29 10:55:00,1
2023-09-29 11:00:00,1
2023-09-29 11:15:00,1
2023-09-29 11:25:00,1
2023-09-29 11:30:00,3
2023-09-29 11:35:00,1
2023-09-29 11:40:00,1
2023-09-29 11:45:00,1
2023-09-29 12:00:00,1
2023-09-29 12:05:00,1
2023-09-29 12:10:00,1
2023-09-29 12:25:00,2
2023-09-29 12:30:00,1
2023-09-29 12:35:00,1
2023-09-29 12:40:00,1
2023-09-29 12:55:00,1
2023-09-29 13:00:00,2
2023-09-29 13:05:00,1
2023-09-29 13:10:00,3
2023-09-29 13:15:00,2
2023-09-29 13:20:00,2
2023-09-29 13:30:00,3
2023-09-29 13:35:00,1
2023-09-29 13:40:00,1
2023-09-29 13:45:00,1
2023-09-29 13:55:00,1
2023-09-29 14:00:00,2
2023-09-29 14:05:00,5
2023-09-29 14:10:00,1
2023-09-29 14:20:00,2
2023-09-29 14:25:00,3
2023-09-29 14:30:00,2
2023-09-29 14:35:00,2
2023-09-29 14:40:00,1
2023-09-29 14:50:00,1
2023-09-29 14:55:00,1
2023-09-29 14:55:00,1
2023-09-29 15:00:00,2
2023-09-29 15:05:00,2
2023-09-29 15:20:00,1
2023-09-29 15:35:00,3
2023-09-29 15:45:00,3
2023-09-29 15:50:00,1
2023-09-29 16:00:00,1
2023-09-29 16:15:00,5
2023-09-29 16:20:00,5
2023-09-29 16:25:00,3
2023-09-29 16:30:00,2
2023-09-29 16:35:00,3
2023-09-29 16:45:00,1
2023-09-29 16:50:00,1
2023-09-29 16:55:00,1
2023-09-29 17:10:00,3
2023-09-29 17:15:00,1
2023-09-29 17:20:00,1
2023-09-29 17:25:00,1
2023-09-29 17:30:00,3
2023-09-29 17:40:00,2
2023-09-29 17:45:00,3
2023-09-29 17:50:00,2
2023-09-29 17:55:00,1
2023-09-29 18:00:00,1
2023-09-29 18:05:00,1
2023-09-29 18:10:00,1
2023-09-29 18:15:00,2
2023-09-29 18:25:00,1
2023-09-29 18:30:00,2
2023-09-29 18:50:00,3
2023-09-29 18:55:00,3
2023-09-29 19:10:00,1
2023-09-29 19:15:00,1
2023-09-29 19:20:00,1
2023-09-29 19:40:00,2
2023-09-29 19:45:00,1
2023-09-29 19:50:00,3
2023-09-29 19:55:00,3
2023-09-29 19:55:00,1
2023-09-29 20:00:00,2
2023-09-29 20:05:00,3
2023-09-29 20:30:00,1
2023-09-29 21:05:00,2
2023-09-29 21:25:00,2
2023-09-29 21:35:00,1
2023-09-29 22:10:00,1
2023-09-29 22:15:00,2
2023-09-29 23:05:00,1
